,mag
90835,0.19
90837,0.2
90838,0.43
90844,1.09
90850,0.26
90852,1.01
90853,1.19
90855,1.4
90858,0.36
90865,0.64
90868,1.0
90874,0.98
90876,1.35
90886,1.54
90890,0.97
90891,0.7
90893,0.2
90897,1.61
90900,0.9
90903,0.8
90904,0.77
90906,1.03
90912,1.44
90915,1.08
90916,0.55
90923,0.59
90924,0.44
90927,0.26
90929,1.51
90933,1.25
90935,0.23
90936,0.89
90941,1.31
90942,1.12
90945,0.55
90947,0.55
90948,0.39
90950,0.55
90951,0.82
90955,2.4
90959,0.53
90960,0.66
90963,0.88
90969,0.2
90970,1.08
90971,0.28
90973,3.59
90975,0.3
90976,1.47
90985,0.9
90989,0.25
90990,1.46
90992,0.65
90993,0.55
90995,1.0
90996,1.53
91000,0.6
91002,1.26
91005,0.43
91008,0.59
91015,1.28
91016,0.65
91020,1.15
91021,0.98
91028,2.23
91031,0.95
91032,1.74
91033,1.36
91036,0.89
91037,0.97
91042,0.62
91046,0.88
91049,1.79
91051,0.79
91053,1.3
91055,1.65
91056,1.59
91057,1.3
91061,1.47
91063,1.45
91064,1.13
91065,0.91
91067,0.71
91068,1.11
91069,1.11
91070,0.9
91074,0.74
91075,0.86
91076,1.41
91078,0.38
91080,0.59
91081,0.43
91082,1.33
91086,1.13
91089,1.75
91092,0.88
91096,0.29
91097,1.43
91098,1.53
91100,0.73
91102,0.44
91109,1.72
91113,1.02
91114,0.48
91117,1.42
91121,0.79
91124,0.18
91128,1.25
91133,0.25
91134,0.41
91140,0.67
91141,2.29
91144,1.77
91145,0.44
91146,0.78
91147,0.62
91150,2.45
91151,2.81
91152,2.88
91153,0.47
91154,1.13
91157,0.8
91158,0.95
91159,1.58
91160,0.67
91165,0.92
91167,1.34
91168,2.96
91169,2.06
91170,0.86
91171,0.94
91173,2.66
91174,0.74
91175,1.26
91176,1.41
91180,0.85
91182,0.18
91186,1.85
91188,1.45
91189,0.65
91209,1.54
91210,1.69
91211,0.56
91212,1.03
91213,0.61
91214,0.18
91219,2.43
91222,0.87
91224,0.98
91225,1.19
91227,0.73
91229,1.15
91231,1.69
91232,1.78
91235,0.43
91239,0.93
91240,0.85
91245,1.15
91247,2.22
91253,0.79
91265,0.55
91274,0.95
91282,0.52
91283,1.45
91286,1.52
91292,0.69
91293,2.06
91296,0.86
91302,0.85
91308,0.96
91309,0.9
91312,1.09
91321,0.72
91325,0.91
91327,0.83
91329,1.59
91331,0.69
91333,1.67
91335,1.64
91339,0.56
91340,1.11
91341,1.04
91343,1.03
91344,1.17
91345,1.03
91348,1.77
91349,1.4
91352,0.99
91353,1.3
91354,0.55
91357,1.42
91360,1.94
91363,0.55
91364,1.67
91365,2.43
91369,0.12
91371,2.03
91376,0.26
91378,2.92
91380,1.77
91382,0.95
91389,1.88
91394,0.87
91397,0.55
91403,1.48
91404,1.28
91407,0.73
91408,1.07
91410,0.72
91413,1.06
91414,0.99
91417,0.71
91418,2.03
91419,0.64
91426,0.23
91428,2.54
91432,0.82
91439,2.06
91440,2.34
91442,0.68
91443,0.92
91446,1.59
91448,0.48
91450,0.62
91451,0.56
91452,1.65
91454,0.63
91456,0.46
91457,1.65
91458,2.08
91459,0.85
91461,0.54
91463,0.27
91464,1.04
91465,0.52
91466,0.88
91470,1.74
91471,1.26
91474,1.16
91475,2.84
91491,0.81
91493,0.92
91496,0.43
91504,1.93
91508,1.5
91511,1.62
91516,0.51
91524,0.55
91529,1.52
91532,0.38
91535,0.96
91538,0.96
91543,0.9
91544,0.77
91546,0.82
91550,0.56
91552,2.23
91553,0.22
91554,0.82
91555,1.0
91556,1.3
91557,2.81
91559,0.36
91561,0.75
91564,1.76
91566,1.2
91570,0.14
91573,0.6
91574,1.59
91578,0.56
91581,0.24
91582,1.16
91589,1.13
91590,0.16
91592,0.53
91598,0.33
91603,0.56
91613,1.69
91614,1.35
91619,0.48
91624,1.42
91631,1.14
91633,1.16
91634,0.94
91636,0.7
91637,1.64
91639,0.56
91640,0.88
91642,0.25
91647,2.33
91649,2.54
91652,1.23
91658,1.67
91659,1.7
91664,1.99
91665,0.85
91666,0.71
91670,0.67
91671,0.97
91673,0.87
91676,0.44
91679,0.69
91688,1.58
91694,0.17
91696,1.35
91697,0.79
91700,1.1
91704,0.33
91708,1.21
91711,0.71
91713,0.75
91715,1.54
91726,2.3
91732,1.94
91733,0.43
91740,0.69
91741,0.21
91749,1.65
91753,2.91
91755,1.32
91761,0.32
91762,0.8
91763,2.03
91764,0.9
91766,0.43
91767,0.46
91772,1.38
91774,0.29
91776,0.78
91781,0.82
91784,1.41
91789,0.38
91792,2.08
91793,1.48
91795,0.76
91799,0.74
91805,1.16
91807,0.97
91809,1.19
91810,0.91
91811,1.33
91812,1.04
91817,1.01
91819,1.06
91822,0.34
91825,1.42
91830,0.19
91831,0.82
91837,0.89
91838,0.83
91851,1.83
91853,0.56
91858,1.06
91859,0.97
91865,2.32
91868,1.22
91873,1.04
91884,0.97
91885,0.47
91887,0.66
91888,1.08
91894,1.53
91897,0.89
91899,1.1
91901,1.33
91907,0.85
91909,0.91
91912,0.53
91914,1.37
91916,0.45
91922,1.18
91926,1.11
91930,1.42
91935,0.75
91941,2.9
91942,2.01
91943,0.52
91951,1.06
91955,1.19
91958,0.7
91966,0.43
91967,1.46
91968,0.86
91970,2.08
91973,0.48
91976,0.33
91982,2.29
91984,1.56
91985,0.34
92000,1.64
92001,0.48
92002,1.06
92003,1.37
92005,1.77
92014,0.67
92015,1.66
92021,0.77
92029,0.52
92033,1.9
92034,1.59
92039,0.51
92046,1.01
92052,0.87
92053,3.61
92057,1.62
92060,1.78
92061,2.72
92064,0.89
92065,0.83
92074,1.87
92083,1.0
92086,1.66
92087,1.62
92088,3.05
92091,1.46
92096,1.04
92099,2.24
92100,0.61
92104,0.43
92106,0.95
92108,0.78
92109,1.81
92111,1.83
92119,0.82
92122,0.39
92124,0.45
92127,1.57
92132,0.49
92135,0.3
92140,1.42
92141,0.99
92147,0.56
92148,0.91
92152,1.35
92154,2.4
92158,0.78
92165,1.35
92172,0.67
92175,0.89
92184,1.05
92185,0.67
92192,1.7
92196,0.56
92199,0.55
92202,0.27
92204,0.89
92222,1.07
92223,0.52
92225,0.4
92228,0.88
92231,0.91
92235,0.8
92238,0.82
92239,1.0
92243,1.42
92248,1.14
92251,0.77
92254,0.59
92256,1.18
92257,1.18
92264,1.04
92268,1.53
92271,1.87
92272,1.8
92277,0.84
92279,1.11
92283,1.05
92285,1.02
92287,1.56
92294,1.16
92301,1.66
92303,0.26
92304,2.21
92321,0.67
92323,0.57
92326,0.35
92327,0.49
92331,1.33
92334,0.49
92338,1.31
92342,1.22
92343,2.53
92345,0.48
92349,1.69
92356,0.49
92360,1.59
92366,1.84
92373,1.04
92374,1.19
92376,1.13
92377,0.77
92379,1.18
92380,1.25
92382,0.8
92385,0.76
92386,0.86
92388,1.14
92393,0.77
92394,0.77
92398,0.7
92399,0.2
92401,1.4
92402,0.79
92404,1.19
92406,1.05
92409,1.73
92417,0.22
92422,0.99
92423,1.41
92428,0.63
92431,0.84
92432,0.99
92435,0.9
92437,0.97
92440,0.85
92448,1.58
92461,0.87
92463,2.12
92466,1.72
92467,0.33
92468,0.17
92473,1.28
92474,0.81
92475,0.38
92489,0.98
92497,3.03
92502,0.46
92506,1.05
92509,0.12
92513,0.76
92518,1.03
92527,1.01
92536,0.37
92548,0.51
92550,1.01
92551,0.45
92561,1.48
92568,1.01
92569,0.5
92581,1.81
92588,1.12
92606,0.3
92607,0.8
92609,0.72
92613,0.55
92629,1.11
92630,0.84
92635,2.91
92636,2.77
92643,0.46
92645,0.93
92648,0.13
92649,0.54
92656,0.84
92660,0.62
92666,0.74
92668,1.5
92670,1.87
92673,0.49
92675,2.46
92677,0.35
92690,1.1
92693,0.86
92698,1.28
92703,0.5
92705,0.77
92712,1.07
92725,1.68
92730,0.57
92748,1.3
92749,1.39
92763,2.2
92767,0.96
92775,0.32
92784,0.7
92785,0.88
92786,0.94
92790,0.57
92792,0.69
92794,1.55
92796,0.89
92797,0.84
92800,1.33
92805,0.9
92807,0.51
92810,0.41
92811,0.24
92813,0.32
92815,0.5
92819,0.76
92820,1.53
92821,0.9
92826,0.65
92828,0.74
92829,0.48
92830,2.07
92839,0.67
92841,1.16
92842,0.51
92843,1.01
92844,1.38
92855,0.67
92868,0.49
92876,1.45
92878,0.75
92879,1.09
92883,1.48
92886,0.93
92888,0.48
92895,0.45
92906,0.52
92908,0.28
92917,2.27
92918,0.84
92923,0.57
92924,1.99
92925,1.23
92931,1.77
92932,1.02
92935,1.09
92941,0.13
92949,1.01
92951,0.99
92954,1.07
92965,0.45
92967,1.83
92975,0.32
92981,0.86
92982,1.77
92984,1.02
92987,1.45
92998,1.67
92999,2.59
93008,1.19
93009,1.17
93013,1.95
93016,0.17
93019,1.78
93023,1.94
93024,2.08
93026,1.96
93027,2.44
93029,1.42
93030,0.81
93032,1.54
93033,0.56
93036,1.49
93038,1.12
93039,1.19
93041,0.47
93042,1.11
93045,1.05
93054,1.37
93056,0.49
93060,0.61
93062,0.83
93067,1.06
93072,1.08
93075,0.65
93076,0.5
93078,1.69
93080,0.68
93083,0.43
93086,1.62
93087,1.0
93090,0.43
93093,0.55
93095,0.32
93099,1.0
93100,0.85
93103,0.91
93104,1.12
93105,2.55
93108,0.78
93112,0.92
93114,2.26
93118,2.04
93122,1.0
93123,1.54
93125,2.07
93126,1.76
93127,0.95
93129,1.47
93131,1.98
93134,0.45
93137,0.78
93138,1.56
93139,0.85
93140,1.15
93141,1.5
93143,0.33
93148,1.12
93150,2.24
93153,0.52
93159,0.46
93165,1.03
93170,0.49
93172,0.88
93174,1.29
93176,0.96
93177,0.99
93179,0.99
93181,1.41
93189,1.24
93196,0.82
93201,1.0
93202,0.41
93203,0.56
93208,0.5
93211,0.73
93212,1.18
93218,0.81
93221,1.01
93242,1.07
93243,0.82
93245,0.12
93246,0.68
93247,0.55
93254,0.15
93260,0.17
93261,0.37
93263,0.98
93265,0.36
93268,0.92
93269,1.08
93270,0.8
93282,3.52
93284,2.49
93290,1.77
93292,1.1
93294,0.67
93296,1.01
93297,0.48
93298,1.24
93302,0.53
93304,0.6
93306,1.71
93308,1.09
93309,0.33
93317,0.59
93319,1.7
93326,0.84
93336,1.98
93337,1.22
93342,0.11
93348,2.7
93354,3.33
93370,0.33
93371,1.16
93372,0.85
93373,1.18
93377,1.62
93378,0.43
93379,1.61
93381,1.75
93382,1.74
93384,1.21
93389,0.74
93394,1.29
93398,0.91
93399,0.74
93403,1.32
93404,2.31
93405,0.84
93406,1.73
93408,1.88
93413,1.09
93414,1.25
93415,0.62
93416,1.78
93418,2.24
93421,0.95
93424,1.39
93425,1.14
93429,0.75
93433,0.83
93438,0.94
93441,0.93
93444,0.53
93453,0.86
93454,1.86
93457,0.22
93458,0.68
93460,1.17
93462,1.06
93465,1.07
93471,0.28
93475,1.17
93488,0.96
93491,1.61
93495,1.07
93498,1.74
93502,0.52
93505,0.14
93510,1.03
93515,0.56
93516,0.65
93517,0.65
93521,0.64
93530,1.95
93538,0.86
93540,0.71
93541,1.45
93542,0.55
93545,0.54
93550,1.07
93551,0.34
93557,0.18
93559,0.69
93563,3.01
93566,0.78
93570,1.07
93575,0.56
93579,1.45
93581,0.75
93585,0.48
93588,0.9
93590,0.88
93593,2.31
93594,2.98
93595,0.71
93602,0.88
93604,0.04
93606,0.82
93607,0.23
93610,0.78
93613,1.07
93617,0.64
93626,1.08
93627,0.95
93642,0.87
93643,1.15
93645,0.8
93652,0.99
93654,0.81
93659,0.86
93666,0.98
93667,0.63
93687,1.33
93698,0.3
93701,1.15
93718,0.35
93720,0.83
93723,0.69
93727,0.94
93728,1.2
93734,0.23
93735,0.43
93751,1.11
93752,0.18
93761,0.68
93765,0.76
93766,1.18
93767,1.21
93770,1.62
93776,1.14
93777,0.94
93782,0.96
93784,1.54
93787,0.74
93795,1.17
93796,1.05
93798,0.21
93800,0.84
93801,1.94
93803,0.56
93804,1.98
93805,0.72
93809,0.95
93810,1.95
93813,1.34
93818,0.93
93821,0.41
93824,0.88
93830,1.48
93834,1.97
93835,1.29
93837,0.75
93839,0.12
93840,0.28
93841,0.7
93842,1.41
93845,0.76
93852,1.29
93857,1.01
93864,0.52
93865,0.49
93866,0.95
93867,0.85
93871,0.45
93874,0.85
93876,0.28
93878,2.33
93879,0.25
93880,0.43
93881,0.37
93883,0.51
93885,1.73
93886,0.84
93888,2.25
93889,0.33
93891,1.79
93896,1.49
93897,1.37
93901,0.84
93908,0.84
93919,1.33
93921,0.91
93925,1.36
93926,1.07
93936,0.53
93941,2.01
93942,1.27
93945,2.23
93946,1.66
93954,0.13
93958,0.87
93959,2.01
93960,1.01
93963,0.69
93964,1.45
93965,0.46
93967,0.3
93977,0.68
93978,0.36
93988,0.12
93989,1.29
93992,0.61
93996,1.14
93999,0.85
94000,0.38
94001,0.71
94006,0.37
94011,1.82
94012,0.67
94014,2.13
94017,0.82
94018,2.17
94025,0.89
94029,1.13
94031,0.62
94036,0.86
94039,0.53
94040,0.95
94045,0.72
94047,0.84
94048,1.01
94051,1.05
94059,1.31
94061,0.97
94062,0.76
94066,0.62
94073,0.84
94076,0.54
94079,2.27
94081,1.42
94082,0.73
94085,0.96
94088,0.46
94090,0.15
94093,0.63
94094,0.62
94099,0.56
94103,0.97
94107,1.35
94109,0.35
94110,1.28
94115,1.43
94117,0.31
94129,1.18
94131,1.15
94132,0.71
94137,1.3
94141,1.23
94142,4.24
94143,1.03
94144,1.12
94147,1.38
94148,1.19
94149,2.0
94153,0.32
94160,0.69
94164,1.05
94167,0.32
94169,1.39
94173,0.94
94174,0.74
94175,0.76
94176,1.67
94177,2.58
94181,0.66
94185,1.98
94189,0.52
94191,0.67
94193,1.44
94194,0.52
94196,0.23
94198,0.35
94199,0.22
94200,1.02
94209,1.35
94211,0.38
94212,0.96
94213,1.16
94216,0.95
94217,1.27
94221,0.98
94225,0.48
94229,0.62
94231,0.76
94244,0.51
94247,0.89
94248,0.12
94251,1.94
94253,0.48
94255,0.57
94260,0.26
94262,2.16
94263,2.1
94270,0.39
94271,0.95
94273,0.52
94278,0.28
94280,0.22
94281,0.49
94282,1.64
94284,1.13
94285,1.04
94293,0.62
94294,1.08
94304,0.21
94305,0.79
94306,1.83
94309,0.54
94315,1.03
94319,0.31
94322,0.24
94323,2.18
94324,1.85
94329,1.75
94331,1.99
94334,0.47
94335,1.74
94336,1.61
94338,2.56
94343,1.26
94346,1.39
94348,0.22
94351,1.05
94352,0.11
94354,1.55
94357,0.44
94358,2.1
94361,0.91
94363,2.43
94364,1.48
94368,1.32
94369,0.48
94370,0.83
94371,0.5
94373,0.59
94374,0.88
94375,0.69
94377,1.34
94381,0.93
94382,1.01
94387,0.73
94392,0.57
94393,2.04
94397,1.24
94399,1.19
94400,1.0
94405,0.65
94409,0.92
94411,1.32
94412,1.04
94413,0.94
94414,0.54
94415,1.77
94422,0.37
94426,0.51
94428,2.03
94429,0.84
94431,2.27
94437,0.56
94441,1.13
94445,0.91
94447,1.32
94448,0.22
94449,0.28
94450,0.67
94451,1.05
94452,0.78
94455,1.02
94456,1.55
94457,0.88
94458,1.08
94461,2.61
94465,2.12
94466,2.24
94467,1.69
94471,1.1
94472,0.82
94476,0.28
94478,0.34
94482,1.03
94490,1.12
94492,0.61
94493,0.42
94494,1.92
94495,1.07
94502,0.47
94506,1.02
94508,0.74
94509,0.72
94510,1.0
94512,0.79
94514,1.3
94518,1.18
94527,1.42
94528,0.75
94533,0.59
94535,0.88
94539,1.35
94541,0.59
94542,0.62
94543,1.04
94546,0.51
94549,0.9
94552,0.31
94553,0.88
94554,0.94
94557,2.19
94559,0.53
94562,0.66
94563,1.04
94566,0.53
94567,1.36
94568,0.48
94569,0.29
94574,0.38
94575,0.67
94576,0.65
94578,0.95
94580,0.52
94585,0.47
94587,0.16
94592,1.22
94594,1.12
94598,0.54
94601,0.5
94609,1.18
94612,0.29
94620,0.7
94624,0.83
94626,0.77
94627,0.92
94630,0.13
94631,1.77
94633,0.58
94637,2.21
94648,1.82
94655,0.48
94658,1.39
94660,1.52
94666,0.39
94671,0.43
94675,0.4
94676,0.68
94677,1.36
94680,0.87
94681,0.55
94682,0.92
94683,0.89
94686,0.64
94689,1.56
94697,0.56
94698,1.2
94700,0.42
94705,1.12
94709,1.46
94710,0.85
94711,1.48
94713,1.11
94719,1.4
94720,1.25
94722,0.76
94723,1.07
94727,1.7
94731,1.05
94736,1.24
94740,1.11
94743,0.91
94754,1.3
94755,0.46
94756,0.56
94758,1.24
94760,0.75
94765,0.68
94768,1.45
94769,1.26
94770,0.6
94775,0.99
94783,0.23
94784,0.89
94786,0.78
94787,0.2
94789,0.93
94793,0.62
94795,0.71
94800,3.11
94801,0.5
94811,0.24
94814,1.23
94818,0.56
94826,1.53
94828,0.49
94829,0.53
94830,0.55
94839,0.28
94840,1.48
94841,1.4
94847,0.82
94849,0.31
94859,1.2
94861,0.47
94866,1.09
94867,0.88
94868,0.78
94877,1.89
94879,0.71
94890,0.63
94893,0.53
94895,1.08
94896,0.63
94897,1.05
94898,1.39
94902,0.08
94906,1.3
94919,0.48
94920,0.23
94922,0.47
94923,0.47
94927,0.29
94928,0.72
94930,0.94
94931,1.2
94932,1.36
94933,1.58
94934,0.48
94938,0.21
94940,0.96
94946,1.41
94947,1.18
94948,1.01
94952,0.37
94957,0.77
94959,1.02
94961,1.55
94966,0.85
94967,0.85
94970,1.52
94972,1.03
94976,1.13
94980,0.91
94981,0.25
94986,0.9
94989,2.02
94993,0.39
94995,1.08
94996,1.61
94998,0.3
95000,0.63
95003,0.38
95004,0.31
95005,1.52
95007,0.56
95010,1.32
95014,1.29
95016,1.47
95017,0.91
95022,0.89
95027,0.71
95030,0.5
95035,2.01
95036,2.34
95037,1.25
95043,0.6
95046,1.09
95048,0.41
95049,0.77
95051,0.65
95053,0.93
95054,0.75
95056,0.72
95064,0.84
95066,0.28
95067,0.68
95072,0.62
95077,1.89
95079,1.16
95081,2.47
95083,0.94
95084,0.88
95085,1.2
95087,0.74
95088,1.0
95089,1.29
95090,1.24
95092,1.16
95093,1.51
95094,1.73
95096,1.34
95097,1.13
95098,0.69
95105,0.5
95107,2.17
95111,1.19
95113,1.1
95116,1.1
95119,0.82
95122,0.67
95128,1.33
95129,1.32
95137,1.09
95138,0.76
95139,1.05
95150,0.78
95156,1.25
95159,1.28
95172,0.76
95173,0.74
95176,0.86
95177,0.43
95178,1.25
95179,0.22
95180,0.98
95181,0.77
95182,0.53
95187,1.1
95191,1.35
95195,1.84
95199,2.56
95201,0.64
95206,0.19
95212,0.91
95215,0.51
95217,0.49
95218,1.75
95219,0.91
95220,1.09
95221,1.17
95224,0.29
95228,0.45
95229,0.45
95230,0.85
95234,0.47
95239,1.02
95241,2.19
95242,2.93
95244,0.79
95245,1.55
95246,0.61
95247,0.49
95248,0.8
95249,1.33
95251,3.21
95254,1.59
95258,1.06
95260,1.75
95263,0.32
95267,0.78
95268,0.52
95272,0.4
95273,0.5
95275,0.77
95278,1.5
95286,0.59
95287,0.71
95288,0.46
95289,1.05
95292,0.85
95293,1.1
95297,0.51
95299,0.77
95306,0.26
95308,1.24
95310,0.64
95312,1.82
95313,2.74
95315,1.48
95317,0.58
95321,1.89
95326,0.87
95329,0.67
95330,0.83
95332,0.34
95334,1.62
95336,2.25
95337,1.96
95339,0.92
95341,0.26
95342,0.82
95344,0.27
95345,0.15
95349,0.71
95352,0.6
95355,1.14
95356,0.47
95357,0.72
95358,1.57
95361,0.99
95366,1.1
95370,0.99
95373,1.31
95376,1.16
95377,1.24
95381,1.02
95384,0.65
95387,0.46
95388,1.31
95390,1.26
95393,0.75
95395,1.29
95398,1.03
95400,1.28
95405,1.35
95406,1.61
95408,1.45
95409,1.05
95413,0.72
95420,0.41
95421,1.32
95422,2.42
95423,1.16
95425,0.9
95430,0.89
95434,1.18
95438,0.83
95440,0.98
95461,0.84
95464,2.79
95465,0.79
95473,1.92
95476,1.86
95477,0.51
95482,0.53
95484,1.34
95486,1.42
95487,0.65
95496,0.59
95497,2.24
95502,0.65
95508,0.53
95511,2.61
95514,0.87
95517,0.52
95519,0.8
95522,0.74
95524,0.53
95525,0.74
95529,2.52
95530,2.14
95531,1.88
95532,1.25
95533,0.75
95534,0.89
95537,0.74
95538,1.67
95541,0.27
95545,1.79
95546,0.53
95550,1.14
95555,0.74
95556,0.5
95557,0.55
95561,0.8
95563,0.78
95564,0.74
95567,0.92
95568,1.59
95569,0.92
95570,0.86
95571,0.78
95572,0.31
95573,1.1
95574,0.72
95576,0.48
95577,0.32
95584,0.45
95585,1.02
95587,0.93
95588,0.71
95591,0.76
95594,1.55
95595,0.76
95596,0.5
95597,0.61
95600,0.8
95601,0.75
95609,0.84
95611,0.71
95615,0.84
95617,0.66
95618,0.84
95619,1.36
95626,0.53
95628,1.29
95629,0.87
95642,1.0
95644,0.28
95646,0.05
95649,0.7
95655,0.75
95657,0.54
95659,0.57
95661,1.01
95662,0.45
95663,1.16
95664,1.52
95668,0.76
95669,0.99
95671,1.1
95672,0.74
95674,1.39
95675,0.46
95676,2.53
95677,1.03
95678,0.64
95680,1.66
95681,1.85
95682,1.05
95683,0.78
95688,1.14
95689,1.25
95690,0.67
95691,1.77
95692,0.88
95693,0.51
95694,0.98
95695,0.75
95698,1.35
95699,0.77
95703,0.62
95704,1.12
95705,1.41
95706,0.56
95707,0.62
95710,0.7
95712,1.51
95713,0.58
95715,0.64
95716,0.46
95717,3.06
95718,1.14
95720,1.63
95721,2.13
95722,1.64
95723,2.22
95724,0.67
95725,0.66
95726,1.97
95728,3.42
95730,1.02
95731,0.97
95732,0.25
95734,0.87
95735,0.55
95736,0.73
95737,2.91
95738,1.14
95739,0.79
95745,0.65
95746,1.25
95747,3.06
95750,0.72
95754,1.17
95756,1.15
95759,2.21
95762,1.09
95763,1.03
95764,0.27
95768,0.88
95769,0.36
95772,1.18
95773,0.93
95774,0.77
95775,0.53
95776,0.45
95785,1.12
95791,1.57
95794,1.71
95795,1.21
95797,1.78
95798,0.47
95802,0.58
95803,0.76
95804,0.51
95806,0.46
95810,1.07
95813,1.11
95815,0.73
95818,1.43
95819,0.81
95822,0.82
95823,0.79
95824,0.4
95825,0.59
95826,1.29
95827,1.06
95828,1.59
95829,0.72
95830,0.75
95831,0.45
95835,0.74
95836,2.16
95837,0.59
95840,0.79
95843,0.79
95845,0.33
95846,1.1
95849,0.49
95850,0.44
95851,0.74
95852,0.91
95853,1.12
95854,0.19
95855,0.22
95856,1.19
95857,1.22
95858,1.77
95860,0.71
95862,1.17
95868,0.35
95871,1.32
95872,0.73
95873,1.9
95874,0.63
95875,0.7
95876,0.6
95877,0.67
95878,2.71
95883,1.42
95884,0.67
95887,1.38
95890,1.03
95891,1.89
95893,0.36
95895,1.12
95897,0.47
95902,1.01
95904,0.3
95905,1.44
95909,1.42
95910,0.72
95916,1.83
95917,0.97
95920,0.86
95923,0.36
95924,0.29
95927,1.26
95929,0.98
95930,0.61
95935,1.32
95936,1.39
95937,2.77
95938,0.55
95950,1.9
95952,0.19
95953,0.68
95960,0.88
95962,1.06
95963,0.25
95964,1.96
95965,2.66
95967,1.13
95968,1.03
95970,1.56
95971,0.62
95972,1.6
95973,1.44
95975,1.33
95978,0.45
95980,0.6
95981,0.52
95986,1.49
95987,0.92
95990,0.45
95992,0.76
95996,0.92
95997,0.46
95998,0.67
96002,1.18
96004,0.61
96007,0.56
96010,0.99
96011,0.7
96017,1.17
96018,1.59
96019,0.82
96021,1.05
96022,0.73
96023,2.41
96024,0.77
96025,2.21
96027,0.64
96028,1.0
96031,0.75
96035,1.31
96040,0.29
96047,1.27
96048,1.32
96049,0.48
96051,0.56
96053,0.88
96057,0.86
96059,0.97
96061,0.96
96062,0.32
96066,1.91
96067,1.01
96068,0.43
96074,0.91
96076,1.3
96077,1.49
96082,1.18
96085,1.63
96087,1.2
96090,0.42
96098,0.92
96104,0.74
96105,0.88
96106,1.59
96109,2.39
96113,0.5
96118,0.56
96129,1.63
96130,1.62
96131,0.9
96132,1.43
96133,0.47
96136,1.5
96139,0.7
96140,0.8
96141,1.13
96142,0.91
96144,2.81
96147,1.09
96149,0.63
96150,0.74
96156,0.43
96157,1.79
96161,0.76
96163,1.43
96164,1.24
96165,1.05
96167,0.88
96168,0.83
96172,1.12
96173,0.76
96174,0.51
96175,0.76
96178,0.75
96180,0.67
96181,0.76
96183,0.82
96185,1.19
96187,2.3
96188,2.18
96189,2.84
96193,0.87
96196,1.03
96198,0.74
96200,1.13
96202,0.76
96205,1.1
96212,1.18
96214,0.74
96215,0.44
96216,1.12
96218,0.44
96219,0.53
96220,0.39
96221,0.86
96228,1.02
96229,0.94
96230,1.98
96237,2.53
96238,2.09
96240,0.53
96242,0.72
96244,0.82
96245,1.85
96247,0.36
96251,0.73
96252,1.15
96258,1.47
96264,0.62
96268,1.66
96269,1.53
96273,0.33
96274,0.67
96275,0.79
96277,0.5
96278,0.8
96280,0.73
96283,0.6
96286,0.44
96287,1.19
96291,0.43
96292,0.74
96294,0.75
96296,0.43
96297,1.91
96300,0.78
96301,1.87
96302,0.15
96306,0.45
96307,0.64
96309,0.7
96310,0.59
96312,1.18
96315,0.83
96316,0.9
96317,1.14
96318,0.8
96320,0.43
96323,1.05
96324,0.76
96327,1.55
96332,0.45
96333,0.49
96335,0.64
96336,0.47
96337,0.72
96340,0.61
96341,1.39
96342,0.45
96343,0.77
96344,0.82
96345,1.04
96346,0.78
96347,0.44
96349,1.15
96351,1.69
96353,0.91
96354,0.78
96355,1.04
96356,1.16
96357,0.96
96358,2.45
96359,3.54
96360,1.51
96361,0.97
96363,1.91
96364,1.34
96365,2.02
96367,3.08
96368,2.96
96369,3.6
96370,1.65
96372,0.38
96381,0.9
96382,1.01
96383,1.16
96388,1.97
96390,0.46
96391,0.43
96392,0.56
96398,1.71
96401,1.21
96402,2.15
96415,2.14
96416,0.64
96417,1.57
96418,0.38
96419,1.07
96421,3.3
96426,0.21
96435,0.89
96438,0.62
96441,0.7
96446,1.23
96448,0.64
96453,0.98
96460,1.11
96461,0.81
96462,1.94
96466,0.47
96469,0.5
96474,0.19
96478,1.15
96480,1.19
96491,1.6
96492,0.35
96493,0.73
96495,0.61
96496,1.36
96497,0.9
96498,2.13
96499,1.65
96501,1.39
96502,0.65
96504,1.32
96514,2.25
96515,0.58
96517,1.82
96521,0.77
96522,0.21
96524,0.45
96525,1.37
96527,1.16
96529,0.99
96530,1.16
96533,0.37
96536,2.08
96537,0.23
96547,0.01
96549,0.39
96550,0.79
96552,1.15
96558,0.36
96559,0.12
96568,1.18
96569,0.48
96570,0.33
96571,0.74
96573,1.82
96574,0.86
96581,1.31
96582,0.54
96584,0.41
96588,1.1
96592,0.97
96600,0.75
96606,1.38
96608,0.86
96612,0.4
96613,1.44
96614,0.59
96615,1.24
96617,1.27
96622,0.39
96628,0.82
96631,0.86
96637,0.46
96638,0.42
96639,1.14
96641,0.84
96650,1.47
96652,0.35
96656,0.83
96661,0.52
96663,1.14
96669,1.19
96670,1.06
96671,1.61
96674,0.18
96675,0.58
96676,0.77
96677,1.12
96678,1.08
96684,1.98
96685,1.0
96687,0.75
96688,1.92
96695,0.82
96697,1.35
96699,0.76
96703,0.7
96705,0.43
96706,0.45
96707,1.05
96708,1.67
96709,0.55
96711,0.56
96712,0.09
96716,0.73
96722,0.64
96725,0.28
96729,1.28
96733,0.84
96734,0.4
96736,1.94
96741,2.83
96743,3.16
96746,0.88
96760,0.34
96763,2.86
96764,0.54
96765,0.54
96770,0.61
96776,0.86
96779,0.65
96782,0.46
96783,0.42
96784,1.01
96785,0.1
96786,0.53
